Sección,GRD,cuenta,precio_n,precio_min,precio_p25,precio_median,precio_mean,precio_p75,precio_max
"O10-O16  EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, PARTO Y PUERPERIO",146102 - PH CESÁREA W/CC,26,26,929276.145,929276.145,929276.145,929276.145,929276.145,929276.145
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,061202 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/CC,25,25,2585115.5154,2585115.5154,2585115.5154,2585115.5154,2585115.5154,2585115.5154
S20-S29  TRAUMATISMOS EN EL TÓRAX,044201 - MH DERRAME PLEURAL Y NEUMOTÓRAX,25,25,795900.0,795900.0,795900.0,795900.0,795900.0,795900.0
I20-I25  ENFERMEDADES ISQUÉMICAS CARDIACAS,054201 - MH DOLOR TORÁCICO Y ANGINA DE PECHO,25,25,663600.0,663600.0,663600.0,663600.0,663600.0,663600.0
E08-E14  DIABETES MELLITUS,081302 - PH PROCEDIMIENTOS SOBRE PIE W/CC,25,25,1909837.2025,1909837.2025,1909837.2025,1909837.2025,1909837.2025,1909837.2025
U00-U49  ASIGNACION PROVISIONAL DE NUEVAS ENFERMEDADES DE ETIOLOGIA INCIERTA,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,25,25,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
N20-N23  LITIASIS URINARIA,111201 - PH OPERACIONES DEL TRACTO URINARIO SUPERIOR,25,25,1769572.1576,1769572.1576,1769572.1576,1769572.1575999998,1769572.1576,1769572.1576
E08-E14  DIABETES MELLITUS,081021 - PH AMPUTACIÓN,25,25,1591288.329,1591288.329,1591288.329,1591288.3289999997,1591288.329,1591288.329
N10-N16  ENFERMEDADES RENALES TÚBULO-INTERSTICIALES,114131 - MH LITIASIS RENAL,24,24,590250.0,590250.0,590250.0,590250.0,590250.0,590250.0
K40-K46  HERNIA,061142 - PH PROCEDIMIENTOS SOBRE HERNIA INGUINAL Y FEMORAL W/CC,24,24,1466392.5797,1466392.5797,1466392.5797,1466392.5797,1466392.5797,1466392.5797
J96-J99  OTRAS ENFERMEDADES DEL APARATO RESPIRATORIO,044111 - MH FALLA RESPIRATORIA,24,24,715800.0,715800.0,715800.0,715800.0,715800.0,715800.0
J20-J22  OTRAS INFECCIONES AGUDAS DEL TRACTO RESPIRATORIO INFERIOR,044181 - MH BRONQUIOLITIS Y ASMA,23,23,517800.0,517800.0,517800.0,517800.0,517800.0,517800.0
O94-O9A  OTRAS AFECCIONES OBSTÉTRICAS NO CLASIFICADAS BAJO OTRO CONCEPTO,134162 - MH TRASTORNOS DEL ANTEPARTO W/CC,23,23,588450.0,588450.0,588450.0,588450.0,588450.0,588450.0
N80-N98  TRASTORNOS NO INFLAMATORIOS DEL TRACTO GENITAL FEMENINO,131202 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS W/CC,22,22,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054191 - MH TRASTORNOS DE LA CONDUCCIÓN Y ARRITMIAS CARDIACAS,22,22,648750.0,648750.0,648750.0,648750.0,648750.0,648750.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054121 - MH INSUFICIENCIA CARDIACA,22,22,712050.0,712050.0,712050.0,712050.0,712050.0,712050.0
N70-N77  ENFERMEDADES INFLAMATORIAS DE LOS ÓRGANOS PÉLVICOS FEMENINOS,131301 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL,22,22,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,014221 - MH CONVULSIONES,22,22,762900.0,762900.0,762900.0,762900.0,762900.0,762900.0
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"074131 - MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA",22,22,801900.0,801900.0,801900.0,801900.0,801900.0,801900.0
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,061203 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/MCC,21,21,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054193 - MH TRASTORNOS DE LA CONDUCCIÓN Y ARRITMIAS CARDIACAS W/MCC,21,21,1262100.0,1262100.0,1262100.0,1262100.0,1262100.0,1262100.0
F30-F39  TRASTORNOS DEL ESTADO DE ÁNIMO [AFECTIVOS],194132 - MH TRASTORNO BIPOLAR W/CC,21,21,744750.0,744750.0,744750.0,744750.0,744750.0,744750.0
J40-J47  ENFERMEDADES CRÓNICAS DEL TRACTO RESPIRATORIO INFERIOR,044181 - MH BRONQUIOLITIS Y ASMA,21,21,517800.0,517800.0,517800.0,517800.0,517800.0,517800.0
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,014221 - MH CONVULSIONES,21,21,762900.0,762900.0,762900.0,762900.0,762900.0,762900.0
K35-K38  ENFERMEDADES DEL APÉNDICE,061133 - PH PROCEDIMIENTOS SOBRE APÉNDICE W/MCC,20,20,1798531.1461,1798531.1461,1798531.1461,1798531.1461,1798531.1461,1798531.1461
"K80-K87  TRASTORNOS DE LA VESÍCULA BILIAR, VÍAS BILIARES Y PÁNCREAS",074123 - MH ENFERMEDADES DE PÁNCREAS EXCEPTO NEOPLASIAS W/MCC,20,20,1862400.0,1862400.0,1862400.0,1862400.0,1862400.0,1862400.0
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,061201 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO,20,20,2020657.9127,2020657.9127,2020657.9127,2020657.9127,2020657.9127,2020657.9127
J60-J70  ENFERMEDADES PULMONARES POR AGENTES EXTERNOS,044153 - MH INFECCIONES E INFLAMACIONES RESPIRATORIAS W/MCC,20,20,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0
J40-J47  ENFERMEDADES CRÓNICAS DEL TRACTO RESPIRATORIO INFERIOR,044171 - MH ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,20,730350.0,730350.0,730350.0,730350.0,730350.0,730350.0
"K80-K87  TRASTORNOS DE LA VESÍCULA BILIAR, VÍAS BILIARES Y PÁNCREAS",074122 - MH ENFERMEDADES DE PÁNCREAS EXCEPTO NEOPLASIAS W/CC,20,20,1061250.0,1061250.0,1061250.0,1061250.0,1061250.0,1061250.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,20,20,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
O80-O84  CONTACTO PARA EL PARTO,146133 - PH PARTO VAGINAL W/MCC,20,20,808910.2933,808910.2933,808910.2933,808910.2933,808910.2933,808910.2933
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS",131202 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS W/CC,20,20,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191
"T20-T25  QUEMADURAS Y CORROSIONES DE LA SUPERFICIE CORPORAL EXTERNA, ESPECIFICADAS POR LOCALIZACIÓN",214162 - MH QUEMADURAS W/CC,20,20,845700.0,845700.0,845700.0,845700.0,845700.0,845700.0
J09-J18  GRIPE Y NEUMONÍA,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,20,20,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,014222 - MH CONVULSIONES W/CC,20,20,955500.0,955500.0,955500.0,955500.0,955500.0,955500.0
"F20-F29  ESQUIZOFRENIA, TRASTORNO ESQUIZOTÍPICO, TRASTORNO DELIRANTE Y OTROS TRASTORNOS PSICÓTICOS NO RELACIONADOS CON EL ESTADO DE ÁNIMO",194102 - MH ESQUIZOFRENIA W/CC,20,20,1025850.0,1025850.0,1025850.0,1025850.0,1025850.0,1025850.0
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"158131 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR",20,20,609600.0,609600.0,609600.0,609600.0,609600.0,609600.0
J00-J06  INFECCIONES AGUDAS DEL TRACTO RESPIRATORIO SUPERIOR,"034131 - MH EPIGLOTITIS, OTITIS MEDIA, INFECCIONES TRACTO RESPIRATORIO SUPERIOR Y LARINGOTRAQUEITIS",19,19,455850.0,455850.0,455850.0,455850.0,455850.0,455850.0
L80-L99  OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,094103 - MH ENFERMEDADES MAYORES DE LA PIEL W/MCC,19,19,2287800.0,2287800.0,2287800.0,2287800.0,2287800.0,2287800.0
Z69-Z76  PERSONAS QUE ENTRAN EN CONTACTO CON LOS SERVICIOS SANITARIOS EN OTRAS CIRCUNSTANCIAS,224121 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD,19,19,576000.0,576000.0,576000.0,576000.0,576000.0,576000.0
E08-E14  DIABETES MELLITUS,054152 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS W/CC,19,19,985800.0,985800.0,985800.0,985800.0,985800.0,985800.0
J20-J22  OTRAS INFECCIONES AGUDAS DEL TRACTO RESPIRATORIO INFERIOR,"044212 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO W/CC",19,19,850500.0,850500.0,850500.0,850500.0,850500.0,850500.0
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158132 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/CC",19,19,2404500.0,2404500.0,2404500.0,2404500.0,2404500.0,2404500.0
N70-N77  ENFERMEDADES INFLAMATORIAS DE LOS ÓRGANOS PÉLVICOS FEMENINOS,134111 - MH INFECCIÓN DEL APARATO REPRODUCTOR FEMENINO,19,19,711300.0,711300.0,711300.0,711300.0,711300.0,711300.0
R10-R19  SÍNTOMAS Y SIGNOS QUE AFECTAN AL APARATO DIGESTIVO Y EL ABDOMEN,064171 - MH DOLOR ABDOMINAL Y OTRAS GASTROENTERITIS,19,19,646050.0,646050.0,646050.0,646050.0,646050.0,646050.0
E08-E14  DIABETES MELLITUS,081023 - PH AMPUTACIÓN W/MCC,18,18,3858825.6632,3858825.6632,3858825.6632,3858825.6632000003,3858825.6632,3858825.6632
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158172 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/CC",18,18,751800.0,751800.0,751800.0,751800.0,751800.0,751800.0
Z00-Z13  PERSONAS EN CONTACTO CON LOS SERVICIOS SANITARIOS PARA RECONOCIMIENTO MÉDICO,224121 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD,18,18,576000.0,576000.0,576000.0,576000.0,576000.0,576000.0
S00-S09  TRAUMATISMOS EN LA CABEZA,014242 - MH TRAUMATISMO CEFÁLICO W/CC,18,18,1377750.0,1377750.0,1377750.0,1377750.0,1377750.0,1377750.0
O30-O48  ATENCIÓN MATERNA RELACIONADA CON EL FETO Y CAVIDAD AMNIÓTICA Y POSIBLES PROBLEMAS EN EL PARTO,134163 - MH TRASTORNOS DEL ANTEPARTO W/MCC,18,18,906900.0,906900.0,906900.0,906900.0,906900.0,906900.0
K70-K77  ENFERMEDADES DE HÍGADO,074102 - MH HEPATITIS ALCOHÓLICA Y CIRROSIS W/CC,18,18,1037700.0,1037700.0,1037700.0,1037700.0,1037700.0,1037700.0
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,"158171 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR",18,18,158250.0,158250.0,158250.0,158250.0,158250.0,158250.0
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158133 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/MCC",18,18,3135600.0,3135600.0,3135600.0,3135600.0,3135600.0,3135600.0
F60-F69  TRASTORNOS DE PERSONALIDAD Y COMPORTAMIENTO DEL ADULTO,194121 - MH TRASTORNOS DE LA PERSONALIDAD Y DEL CONTROL DE LOS IMPULSOS,18,18,645450.0,645450.0,645450.0,645450.0,645450.0,645450.0
I26-I28  ENFERMEDAD PULMONAR CARDIACA Y ENFERMEDADES DE LA CIRCULACIÓN PULMONAR,044122 - MH EMBOLISMO PULMONAR W/CC,17,17,1204950.0,1204950.0,1204950.0,1204950.0,1204950.0,1204950.0
E70-E88  ALTERACIONES METABÓLICAS,104112 - MH HIPOVOLEMIA Y TRASTORNOS ELECTROLÍTICOS W/CC,17,17,730800.0,730800.0,730800.0,730800.0,730800.0,730800.0
K70-K77  ENFERMEDADES DE HÍGADO,"074132 - MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA W/CC",17,17,1065150.0,1065150.0,1065150.0,1065150.0,1065150.0,1065150.0
J80-J84  OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE AL INTERSTICIO,044193 - MH ENFERMEDAD PULMONAR INTERSTICIAL W/MCC,17,17,1798500.0,1798500.0,1798500.0,1798500.0,1798500.0,1798500.0
J20-J22  OTRAS INFECCIONES AGUDAS DEL TRACTO RESPIRATORIO INFERIOR,"044211 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO",17,17,630450.0,630450.0,630450.0,630450.0,630450.0,630450.0
J96-J99  OTRAS ENFERMEDADES DEL APARATO RESPIRATORIO,044112 - MH FALLA RESPIRATORIA W/CC,17,17,1181100.0,1181100.0,1181100.0,1181100.0,1181100.0,1181100.0
J09-J18  GRIPE Y NEUMONÍA,044153 - MH INFECCIONES E INFLAMACIONES RESPIRATORIAS W/MCC,17,17,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,184121 - MH FIEBRE,16,16,528150.0,528150.0,528150.0,528150.0,528150.0,528150.0
O60-O77  COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO,146111 - PH PARTO VAGINAL CON ESTERILIZACIÓN Y/O DILATACIÓN Y LEGRADO,16,16,764582.0092,764582.0092,764582.0092,764582.0092,764582.0092,764582.0092
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,014231 - MH MIGRAÑA Y OTRAS CEFALEAS,16,16,759600.0,759600.0,759600.0,759600.0,759600.0,759600.0
O80-O84  CONTACTO PARA EL PARTO,146102 - PH CESÁREA W/CC,16,16,929276.145,929276.145,929276.145,929276.145,929276.145,929276.145
C64-C68  NEOPLASIAS MALIGNAS DE TRACTO URINARIO,111201 - PH OPERACIONES DEL TRACTO URINARIO SUPERIOR,16,16,1769572.1576,1769572.1576,1769572.1576,1769572.1576,1769572.1576,1769572.1576
N30-N39  OTRAS ENFERMEDADES DEL APARATO URINARIO,131301 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL,16,16,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678
E08-E14  DIABETES MELLITUS,081303 - PH PROCEDIMIENTOS SOBRE PIE W/MCC,16,16,2455851.6505,2455851.6505,2455851.6505,2455851.6505,2455851.6505,2455851.6505
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158143 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/MCC",15,15,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0
D60-D64  ANEMIA APLÁSICA Y OTRAS ANEMIAS Y SÍNDROMES DE INSUFICIENCIA MEDULAR,164133 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/MCC,15,15,1358250.0,1358250.0,1358250.0,1358250.0,1358250.0,1358250.0
O30-O48  ATENCIÓN MATERNA RELACIONADA CON EL FETO Y CAVIDAD AMNIÓTICA Y POSIBLES PROBLEMAS EN EL PARTO,134162 - MH TRASTORNOS DEL ANTEPARTO W/CC,15,15,588450.0,588450.0,588450.0,588450.0,588450.0,588450.0
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",131201 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS,15,15,1152535.3859,1152535.3859,1152535.3859,1152535.3859000003,1152535.3859,1152535.3859
O94-O9A  OTRAS AFECCIONES OBSTÉTRICAS NO CLASIFICADAS BAJO OTRO CONCEPTO,134163 - MH TRASTORNOS DEL ANTEPARTO W/MCC,15,15,906900.0,906900.0,906900.0,906900.0,906900.0,906900.0
A30-A49  OTRAS ENFERMEDADES BACTERIANAS,184102 - MH SEPTICEMIA W/CC,15,15,1148250.0,1148250.0,1148250.0,1148250.0,1148250.0,1148250.0
N40-N53  ENFERMEDADES DE LOS ÓRGANOS GENITALES MASCULINOS,121101 - PH PROSTATECTOMÍA COMPLEJA,15,15,1763748.0035,1763748.0035,1763748.0035,1763748.0035,1763748.0035,1763748.0035
E70-E88  ALTERACIONES METABÓLICAS,104113 - MH HIPOVOLEMIA Y TRASTORNOS ELECTROLÍTICOS W/MCC,15,15,1080900.0,1080900.0,1080900.0,1080900.0,1080900.0,1080900.0
"I80-I89  ENFERMEDADES DE VENAS, VASOS Y GANGLIOS LINFÁTICOS, NO CLASIFICADAS BAJO OTRO CONCEPTO",054131 - MH TROMBOFLEBITIS VENOSA PROFUNDA,15,15,599700.0,599700.0,599700.0,599700.0,599700.0,599700.0
I20-I25  ENFERMEDADES ISQUÉMICAS CARDIACAS,054202 - MH DOLOR TORÁCICO Y ANGINA DE PECHO W/CC,15,15,777900.0,777900.0,777900.0,777900.0,777900.0,777900.0
O30-O48  ATENCIÓN MATERNA RELACIONADA CON EL FETO Y CAVIDAD AMNIÓTICA Y POSIBLES PROBLEMAS EN EL PARTO,146132 - PH PARTO VAGINAL W/CC,15,15,559765.923,559765.923,559765.923,559765.923,559765.923,559765.923
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158122 - MH NEONATO, PESO AL NACER 1500-1999 GR SIN PROCEDIMIENTO MAYOR W/CC",15,15,4218900.0,4218900.0,4218900.0,4218900.0,4218900.0,4218900.0
T51-T65  EFECTOS TÓXICOS DE SUSTANCIAS DE PROCEDENCIA PRINCIPALMENTE NO MEDICAMENTOSA,214121 - MH ENVENENAMIENTO Y EFECTO TÓXICO DE DROGAS,15,15,606900.0,606900.0,606900.0,606900.0,606900.0,606900.0
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",054153 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS W/MCC,14,14,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",054151 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS,14,14,702450.0,702450.0,702450.0,702450.0,702450.0,702450.0
N70-N77  ENFERMEDADES INFLAMATORIAS DE LOS ÓRGANOS PÉLVICOS FEMENINOS,134112 - MH INFECCIÓN DEL APARATO REPRODUCTOR FEMENINO W/CC,14,14,1038750.0,1038750.0,1038750.0,1038750.0,1038750.0,1038750.0
O85-O92  COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON PUERPERIO,134171 - MH TRASTORNOS DEL POSTPARTO,14,14,468600.0,468600.0,468600.0,468600.0,468600.0,468600.0
K55-K64  OTRAS ENFERMEDADES DE LOS INTESTINOS,"064132 - MH DIVERTICULITIS, DIVERTICULOSIS Y ENFERMEDAD INFLAMATORIA INTESTINAL W/CC",14,14,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0
I60-I69  ENFERMEDADES CEREBROVASCULARES,014133 - MH HEMORRAGIA INTRACRANEAL NO TRAUMÁTICA W/MCC,14,14,2503050.0,2503050.0,2503050.0,2503050.0,2503050.0,2503050.0
O30-O48  ATENCIÓN MATERNA RELACIONADA CON EL FETO Y CAVIDAD AMNIÓTICA Y POSIBLES PROBLEMAS EN EL PARTO,131301 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL,14,14,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678
F30-F39  TRASTORNOS DEL ESTADO DE ÁNIMO [AFECTIVOS],194112 - MH DEPRESIÓN MAYOR W/CC,13,13,702300.0,702300.0,702300.0,702300.0,702300.0,702300.0
C50-C50  NEOPLASIAS MALIGNAS DE MAMA,091501 - PH PROCEDIMIENTOS SOBRE MAMA,13,13,1609893.2657,1609893.2657,1609893.2657,1609893.2657,1609893.2657,1609893.2657
P35-P39  INFECCIONES ESPECÍFICAS DEL PERÍODO PERINATAL,"158161 - MH NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL",13,13,982800.0,982800.0,982800.0,982800.0,982800.0,982800.0
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",214132 - MH COMPLICACIONES DE TRATAMIENTO W/CC,13,13,1041000.0,1041000.0,1041000.0,1041000.0,1041000.0,1041000.0
O60-O77  COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO,146132 - PH PARTO VAGINAL W/CC,13,13,559765.923,559765.923,559765.923,559765.923,559765.923,559765.923
E70-E88  ALTERACIONES METABÓLICAS,104111 - MH HIPOVOLEMIA Y TRASTORNOS ELECTROLÍTICOS,13,13,483900.0,483900.0,483900.0,483900.0,483900.0,483900.0
Z40-Z54  CONTACTOS PARA OTRA ATENCIÓN ESPECÍFICA DE SALUD,224122 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/CC,13,13,1630050.0,1630050.0,1630050.0,1630050.0,1630050.0,1630050.0
"K20-K31  ENFERMEDADES DEL ESÓFAGO, ESTÓMAGO Y DUODENO",061201 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO,13,13,2020657.9127,2020657.9127,2020657.9127,2020657.9127,2020657.9127,2020657.9127
O00-O08  EMBARAZO CON RESULTADO ABORTIVO,131202 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS W/CC,13,13,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,051143 - PH INSERCIÓN DE MARCAPASOS CARDIACO PERMANENTE W/MCC,12,12,4153107.2279,4153107.2279,4153107.2279,4153107.2279,4153107.2279,4153107.2279
I60-I69  ENFERMEDADES CEREBROVASCULARES,014132 - MH HEMORRAGIA INTRACRANEAL NO TRAUMÁTICA W/CC,12,12,1713600.0,1713600.0,1713600.0,1713600.0,1713600.0,1713600.0
E08-E14  DIABETES MELLITUS,054153 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS W/MCC,12,12,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0
D60-D64  ANEMIA APLÁSICA Y OTRAS ANEMIAS Y SÍNDROMES DE INSUFICIENCIA MEDULAR,164132 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/CC,12,12,916950.0,916950.0,916950.0,916950.0,916950.0,916950.0
N60-N65  TRASTORNOS DE LA MAMA,091502 - PH PROCEDIMIENTOS SOBRE MAMA W/CC,12,12,1650338.7804,1650338.7804,1650338.7804,1650338.7803999998,1650338.7804,1650338.7804
N80-N98  TRASTORNOS NO INFLAMATORIOS DEL TRACTO GENITAL FEMENINO,134122 - MH OTRAS ENFERMEDADES DEL APARATO REPRODUCTOR FEMENINO W/CC,12,12,790050.0,790050.0,790050.0,790050.0,790050.0,790050.0
L00-L08  INFECCIONES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,094123 - MH CELULITIS W/MCC,12,12,1470300.0,1470300.0,1470300.0,1470300.0,1470300.0,1470300.0
K55-K64  OTRAS ENFERMEDADES DE LOS INTESTINOS,064182 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO W/CC,12,12,1010400.0,1010400.0,1010400.0,1010400.0,1010400.0,1010400.0
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,064103 - MH NEOPLASIAS DIGESTIVAS W/MCC,12,12,2085900.0,2085900.0,2085900.0,2085900.0,2085900.0,2085900.0
Z40-Z54  CONTACTOS PARA OTRA ATENCIÓN ESPECÍFICA DE SALUD,061101 - PH PROCEDIMIENTOS SOBRE INTESTINO DELGADO O GRUESO NO COMPLEJOS,12,12,1538385.5958,1538385.5958,1538385.5958,1538385.5958,1538385.5958,1538385.5958
D60-D64  ANEMIA APLÁSICA Y OTRAS ANEMIAS Y SÍNDROMES DE INSUFICIENCIA MEDULAR,164131 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME,12,12,697800.0,697800.0,697800.0,697800.0,697800.0,697800.0
S20-S29  TRAUMATISMOS EN EL TÓRAX,044202 - MH DERRAME PLEURAL Y NEUMOTÓRAX W/CC,12,12,1189650.0,1189650.0,1189650.0,1189650.0,1189650.0,1189650.0
K55-K64  OTRAS ENFERMEDADES DE LOS INTESTINOS,061203 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/MCC,12,12,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451
D50-D53  ANEMIAS CARENCIALES,164132 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/CC,12,12,916950.0,916950.0,916950.0,916950.0,916950.0,916950.0
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,"158131 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR",11,11,609600.0,609600.0,609600.0,609600.0,609600.0,609600.0
"K20-K31  ENFERMEDADES DEL ESÓFAGO, ESTÓMAGO Y DUODENO",064121 - MH ENFERMEDADES ESOFÁGICAS,11,11,688050.0,688050.0,688050.0,688050.0,688050.0,688050.0
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",054152 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS W/CC,11,11,985800.0,985800.0,985800.0,985800.0,985800.0,985800.0
